parts,label,sample_id,type,cbo,dit,rfc,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,nosi,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,RM_LOC,RM_LCOM5,RM_NADC,RM_ATFD,RM_WMC
train,none,4045146,2,15,1,26,0,0,8,0,8,0,0,0,8,0,0,0,4,0,0,4,0,0,4,1,2,0,0,5,0,0,1,7,0,5,4,0,0,0,51,1,0,74,1.1429,0,4,12
train,none,9200631,2,7,2,7,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,1,1,0,1,3,0,0,0,18,0,0,16,0,0,0,5
train,none,7867450,1,10,2,15,0,0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,3,2,0,0,0,0,7,0,4,0,3,1,0,0,0,30,1,0,29,0.1667,0,0,8
train,none,8611383,1,5,3,18,0,0,8,0,8,0,0,0,8,0,0,0,2,1,0,2,0,0,1,0,12,0,0,0,0,2,5,3,0,2,2,0,0,0,39,1,0,43,0.8571,0,0,17
train,none,5345695,2,0,1,1,0,0,2,0,1,1,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,4,0,1,0,1,0,0,0,0,18,26,0,5,2,0,1,2
train,none,6135529,3,3,1,0,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,1
train,none,9045643,1,4,1,5,0,0,8,0,7,1,0,0,7,0,0,0,4,0,3,0,0,1,0,6,8,5,12,0,6,2,9,34,6,24,2,0,0,0,30,17,0,67,0.5357,0,0,26
train,none,7987645,1,1,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,6,0,0,0,2
train,none,7471950,1,26,1,51,0,0,16,0,3,5,6,2,11,5,0,0,4,0,0,4,0,0,4,1,20,0,2,0,0,3,0,15,0,29,3,0,0,7,109,1025,0,90,0.8167,0,0,29
train,none,6638631,3,3,1,0,-1,-1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,1,0,0,0,1
train,none,5892646,1,4,3,0,0,0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,18,1,0,6,2,0,0,2
train,none,6097003,1,1,3,0,-1,-1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,10,1,0,3,0,0,0,1
train,none,8082495,1,8,2,3,0,0,6,0,4,0,2,0,6,0,0,0,1,1,0,0,1,0,0,0,7,0,4,0,0,0,0,7,0,5,2,0,0,0,81,1,0,37,0.8,0,0,12
train,none,9411658,1,8,2,9,0.1,0.1,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,3,0,0,0,1,0,0,2,1,2,0,0,0,0,23,1,0,16,0.75,0,0,5
train,none,4509296,1,5,1,1,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,1,1,0,0,0,0,16,1,0,6,1,0,0,2
train,none,7200879,1,3,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,1,0,31,1,0,0,0,0,0,0
train,none,4329859,1,33,2,36,0,0,30,0,9,5,7,9,25,0,0,0,36,0,0,17,0,19,0,3,7,0,7,15,0,3,6,81,6,45,2,0,0,0,209,1,0,287,0.9751,0,0,60
train,none,8425397,1,7,4,16,0,0,13,0,13,0,0,0,13,0,0,0,1,0,0,1,0,0,1,0,24,0,1,0,11,2,10,3,0,3,1,0,0,0,40,1,0,102,0,0,0,26
train,none,8702985,1,8,3,35,0,0,7,1,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,3,7,1,4,34,19,30,6,28,3,0,0,0,53,1,0,119,0,0,0,28
train,none,7280600,1,5,2,2,0,0,4,0,3,0,1,0,4,0,0,0,2,2,2,0,0,0,2,0,1,0,0,0,0,0,1,2,0,2,0,1,0,0,21,17,0,12,1.1667,0,0,4
train,none,7455167,1,3,1,1,0,0,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,1,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0,9,0.6667,0,0,3
train,none,8217946,2,1,1,6,0,0,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,21,10,0,15,0,1,1,5
train,none,6695546,1,7,2,10,0,0,4,2,4,0,0,0,4,0,0,1,1,1,0,1,0,0,0,3,4,0,1,0,1,2,1,5,0,4,1,0,0,0,72,1,0,22,1,0,0,6
train,none,4982268,1,8,2,22,0,0,12,1,11,1,0,0,11,0,0,0,2,0,0,2,0,0,2,4,8,7,3,5,3,12,5,18,6,15,3,0,1,0,88,1,0,105,0.5909,0,0,27
train,none,8574368,2,6,1,11,0,0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,1,2,1,5,0,5,1,0,0,0,19,9,0,21,1.5,0,3,4
train,none,4487855,3,2,1,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,8,0,4,0,0,0,4
train,none,7144407,1,3,1,26,0,0,17,0,11,6,0,0,11,0,0,0,4,0,0,4,0,0,0,8,15,3,4,7,4,26,18,25,20,21,3,0,0,0,103,1,0,147,0.75,0,0,35
train,none,9503231,1,4,1,8,0,0,12,0,10,0,0,2,12,0,0,0,5,0,0,5,0,0,2,3,9,0,0,0,1,7,0,8,8,5,1,0,0,0,82,1,0,59,0.6909,0,0,18
train,none,7886991,2,1,4,0,-1,-1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5,9,0,4,0,0,1,1
train,none,7056354,1,6,2,9,0,0,7,0,6,0,0,1,7,0,1,0,2,0,0,0,0,2,0,0,8,3,10,2,0,2,11,7,1,5,2,0,0,0,182,1,0,76,1.1667,0,0,22
train,none,4232843,1,26,1,30,0,0,30,29,29,1,0,0,29,0,0,0,0,0,0,0,0,0,0,31,29,0,0,0,0,2,0,2,0,2,0,0,0,0,165,1,0,91,0,0,0,30
train,none,4090808,1,12,2,49,0,0,8,3,5,0,0,3,8,0,0,0,2,2,0,2,0,0,2,5,3,6,1,0,0,42,5,26,12,22,2,1,0,0,139,1,3,125,0.6429,0,0,15
train,none,6073506,1,4,2,1,-1,-1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,3,0,0,0,1
train,none,7148054,1,0,1,0,0,0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,12,1,0,18,0.8,0,0,6
train,none,4640509,2,14,2,27,0,0,31,14,25,3,3,0,29,0,2,0,7,3,1,6,0,0,3,15,35,0,8,0,12,0,24,28,8,15,1,0,1,0,77,25,0,148,0.9952,0,0,43
train,none,8945301,1,6,1,25,0,0,4,0,3,0,0,1,4,0,0,0,5,0,0,5,0,0,4,7,2,1,4,1,0,9,5,15,4,10,3,0,0,0,68,1,3,66,0.6,0,0,13
train,none,4580123,1,6,2,9,0,0,12,0,12,0,0,0,12,0,0,0,3,1,0,3,0,0,1,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,96,1,0,40,0.8788,0,0,12
train,none,7200142,2,4,3,5,-1,-1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,49,26,0,9,0,0,0,3
train,none,3922769,3,4,1,0,-1,-1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,0,0,1
train,none,5461108,1,4,1,8,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,4,0,1,1,2,2,0,0,1,39,1,1,19,0,0,0,4
train,none,7356904,1,3,1,4,0,0,5,0,5,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,2,1,2,0,2,2,0,0,0,30,1,0,23,0.5,0,0,7
train,none,8258895,2,1,1,7,0,0,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,21,10,0,18,0,0,1,6
train,none,5245618,1,6,1,9,0,0,15,1,15,0,0,0,15,0,2,0,1,1,0,1,0,0,1,0,17,0,11,0,1,7,1,1,1,1,2,0,0,0,54,17,0,62,1,0,0,24
train,none,4666539,1,4,2,3,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,2,9,1,4,0,4,0,11,8,4,5,3,0,0,0,37,1,0,46,0.5,0,0,19
train,none,4498741,2,4,1,5,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,1,0,0,0,0,1,0,3,0,3,0,0,0,0,18,9,1,9,2,0,3,2
train,none,6257015,2,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,13,9,0,6,2,0,1,2
train,none,8441008,1,11,1,8,0,0,56,0,56,0,0,0,56,0,0,0,26,0,0,26,0,0,0,2,31,0,1,1,0,37,5,39,2,26,1,0,0,0,283,1,0,179,0.9804,0,0,59
train,none,5775703,1,10,1,3,0,0,13,0,13,0,0,0,13,0,0,0,7,1,0,7,0,0,2,0,11,0,3,0,0,6,1,8,0,8,1,0,0,0,41,1,0,49,0.8095,0,0,16
train,none,8044367,2,7,2,4,0,0,8,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,8,0,8,0,0,0,0,1,7,8,0,8,0,0,0,0,23,1,0,24,1.1429,1,8,8
train,none,4310155,1,12,2,11,0,0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,2,0,0,1,0,0,1,1,5,0,5,1,0,0,0,40,1,1,17,1,0,0,3
train,none,7130702,1,5,4,11,0,0,17,1,17,0,0,0,17,0,0,0,5,1,0,5,0,0,2,1,11,0,5,0,0,4,1,13,0,9,1,0,0,0,103,1,0,78,0.875,0,0,21
train,none,9524185,1,9,9,1,0,0,3,0,0,0,0,3,4,0,0,0,3,2,0,0,0,3,0,0,2,0,0,0,0,0,0,3,0,3,0,0,7,0,29,1,0,9,1.1667,0,0,3
train,none,6544247,2,8,2,4,0,0,12,0,12,0,0,0,12,0,0,0,12,0,0,12,0,0,12,0,12,0,0,0,0,1,11,12,0,12,0,0,0,0,36,1,0,36,1.0909,1,12,12
train,none,7437145,3,6,1,3,0,0,3,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,18,1,0,7,0,0,0,3
train,none,5399317,1,3,4,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,59,1,0,6,0,0,0,2
train,none,8202625,1,5,3,1,-1,-1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,9,1,0,4,0,0,0,1
train,none,6603072,1,2,3,0,0,0,8,0,8,0,0,0,8,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,4,0,4,0,4,0,0,0,0,35,1,0,24,0.8571,0,0,8
train,none,7280795,2,7,2,7,0,0,14,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,22,0,2,0,2,2,0,0,0,56,9,0,98,0,0,0,27
train,none,7764177,1,9,1,19,0,0,4,0,4,0,0,0,4,0,0,0,6,1,0,6,0,0,6,5,3,1,1,0,0,2,0,9,0,9,2,1,1,0,31,1,0,48,0.6667,0,0,7
train,none,5982219,1,1,2,2,0,0,5,1,5,0,0,0,5,0,4,4,2,0,0,0,2,0,0,0,2,0,1,0,0,0,0,4,0,2,3,0,0,0,45,1025,0,21,0.75,0,0,7
train,none,4130065,2,9,1,8,0,0,5,0,5,0,0,0,5,0,0,0,4,0,2,0,2,0,4,7,4,0,1,0,0,2,0,5,0,5,1,0,0,0,37,4,0,17,1.25,0,6,5
train,none,4435545,1,10,1,0,0,0,10,0,10,0,0,0,10,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,8,0,5,0,5,0,0,0,0,32,1,0,30,0.8889,0,0,10
train,none,8412377,1,14,3,18,0,0,11,2,8,0,3,0,11,0,0,0,1,0,0,1,0,0,0,1,8,2,4,0,0,4,0,7,0,7,2,0,0,0,66,1,0,62,0.8,0,0,17
train,none,3814315,1,4,2,17,0.4857143,0.74285716,15,0,15,0,0,0,15,0,0,0,7,0,0,1,6,0,0,0,22,0,15,0,12,5,8,23,14,10,2,0,0,0,55,1,0,133,0.6327,0,0,39
train,none,6573709,3,2,1,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,3,0,0,0,3
train,none,7349490,2,3,2,2,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,18,0,10,1.5,0,1,3
train,none,6088450,1,8,1,9,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,3,0,0,0,0,30,1,0,17,0,0,0,1
train,none,7188797,1,6,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,3,0,119,1,0,26,1.0128,0,0,9
train,none,5200864,1,3,1,3,0,0,17,0,17,0,0,0,17,0,0,0,9,0,0,9,0,0,3,0,10,0,0,0,0,2,0,9,1,9,0,0,0,0,78,1,0,53,0.9375,0,0,17
train,none,6571793,1,2,4,2,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,14,1,0,9,0,0,0,3
train,none,4517572,1,4,6,22,0,0,6,0,6,0,0,0,6,0,0,0,4,1,0,4,0,0,1,2,2,1,1,3,0,5,1,9,1,7,2,1,0,0,55,1,0,61,0.7,0,0,11
train,none,5354426,1,7,2,9,0,0,50,0,50,0,0,0,50,0,0,0,24,0,0,24,0,0,0,0,24,0,9,0,0,26,7,29,2,24,5,0,0,0,148,1,0,174,0.9762,0,0,61
train,none,9483594,2,2,1,0,-1,-1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,0,3,0,0,1,1
train,none,4258053,1,3,5,17,0,0,4,0,3,0,1,0,4,0,0,0,2,1,0,2,0,0,2,3,2,2,2,1,0,2,4,20,1,18,4,0,0,0,121,1,0,57,0.8333,0,0,13
train,none,9004411,1,3,5,0,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1024,0,3,0,0,0,1
train,none,7630180,1,4,3,1,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,4,0,3,2,0,0,0,21,1,0,11,0,0,0,3
train,none,8241207,1,2,4,17,0,0,8,0,6,0,2,0,8,0,3,0,2,0,0,0,2,0,2,2,5,2,12,1,1,2,4,15,0,9,4,0,0,0,104,1,0,80,0.8571,0,0,29
train,none,4515721,1,7,1,52,0,0,5,5,4,1,0,0,4,0,0,0,8,8,7,1,0,0,7,21,8,6,14,10,5,29,10,62,10,44,4,1,0,0,330,1,0,205,0.9375,0,0,44
train,none,3699849,3,1,1,0,0,0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,6,0,0,0,6
train,none,6641988,1,7,2,6,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,4,0,4,1,0,0,0,29,1,0,15,0,0,0,4
train,none,4611617,1,36,5,58,0,0,19,0,8,2,9,0,17,0,0,0,10,1,0,5,5,0,1,4,11,6,8,3,3,11,5,33,3,31,4,0,1,0,187,1025,1,176,0.9722,0,1,44
train,none,8795959,1,1,1,1,-1,-1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,16,1,0,3,0,0,0,1
train,none,7918920,3,2,1,0,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,10,0,0,0,10
train,none,4938858,3,37,1,0,0,0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,122,1,0,11,0,0,0,11
train,none,4359175,1,4,2,11,0,0,13,0,11,2,0,0,11,0,0,0,8,2,0,8,0,0,5,5,8,3,0,0,3,2,22,34,13,15,2,0,0,0,99,1,0,111,0.7708,0,0,29
train,none,8279744,2,6,1,7,0,0,8,0,7,1,0,0,7,0,2,0,4,0,0,4,0,0,4,6,8,0,0,0,0,0,0,5,0,5,1,0,0,0,22,9,0,31,1.1429,0,4,9
train,none,3763847,1,6,1,0,0.17777778,0.8,10,0,10,0,0,0,10,0,0,0,8,0,0,0,8,0,0,0,9,0,0,0,0,27,0,0,2,8,0,0,0,0,36,1,0,30,0.8889,0,0,10
train,none,7047929,1,4,3,1,0,0,4,0,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,12,0,0,0,4
train,none,3862792,1,13,1,26,0,0,4,0,3,1,0,0,3,0,0,1,7,3,2,3,0,2,3,2,4,0,0,0,0,10,1,13,3,12,1,0,0,0,74,1,2,37,0.7143,0,0,8
train,none,4648063,1,3,2,4,0,0,18,0,5,1,12,0,17,0,0,0,1,1,1,0,0,0,1,2,17,0,0,0,0,0,0,3,8,3,0,0,0,0,35,17,0,55,1.0588,0,0,18
train,none,8526483,1,10,2,13,-1,-1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,3,0,1,1,0,14,0,5,1,5,2,0,0,0,41,17,4,26,0,0,0,6
train,none,4207492,3,3,1,0,0,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,1,0,7,0,0,0,7
train,none,7032722,2,14,3,26,0,0,3,0,1,0,2,0,3,0,0,0,9,0,0,9,0,0,1,7,1,0,0,0,0,74,0,21,0,9,3,0,0,0,92,9,0,146,1.5,0,9,51
train,none,5168016,2,9,1,5,0,0,29,0,28,0,0,1,29,0,0,0,1,0,0,1,0,0,1,2,19,0,0,0,0,0,0,1,0,1,0,0,0,0,48,8,0,78,1.0357,0,1,29
train,none,6617747,1,16,1,17,-1,-1,6,0,1,5,0,0,1,0,0,0,6,2,0,6,0,0,2,0,5,2,1,0,0,13,4,23,3,24,4,0,0,0,87,1,0,67,0.9667,0,0,16
train,none,8568928,2,3,3,5,-1,-1,1,1,0,0,0,1,1,0,0,0,2,2,0,0,0,2,2,2,2,0,0,1,0,2,0,4,1,4,1,0,2,0,23,8,0,10,0,0,2,2
train,none,4456562,2,8,1,5,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,21,8,0,9,0,0,0,3
train,none,5441225,1,17,2,37,0,0,6,0,3,2,0,1,4,0,0,0,5,2,0,5,0,0,2,2,4,1,3,4,0,17,1,33,5,27,4,0,0,0,163,1,3,100,0.76,0,0,18
train,none,7110843,1,6,1,16,0,0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,2,6,7,3,2,5,1,9,1,12,0,11,3,0,0,0,90,17,6,95,0.75,0,0,22
train,none,7268617,1,8,1,0,0,0,18,0,18,0,0,0,18,0,0,0,9,0,0,9,0,0,0,0,9,0,0,0,0,20,10,9,0,9,0,0,0,0,36,1,0,54,0.9412,0,0,18
train,none,9136671,1,6,1,6,0,0,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,15,0,0,0,5
train,none,3922790,1,16,1,31,-1,-1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,4,3,5,0,12,2,17,3,14,6,0,0,0,99,1,7,88,0,0,0,12
train,none,8575709,1,3,1,15,0,0,7,0,6,0,1,0,7,0,0,0,7,4,6,1,0,0,7,0,5,1,2,0,0,2,2,12,0,12,1,0,0,0,112,1,0,34,1.0238,0,0,10
train,none,7609535,1,42,3,153,0,0,37,6,17,20,0,0,17,0,0,0,20,11,1,19,0,0,15,45,40,15,46,0,4,309,24,207,91,144,5,0,0,0,242,1,0,755,0.9472,0,0,181
train,none,5427627,3,7,2,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,1,0,4,0,0,0,4
train,none,5898336,1,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1025,0,6,0,0,0,2
train,none,7405705,3,2,1,0,0,0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,55,1,0,2,2,0,0,2
train,none,5687952,1,5,2,10,0,0,11,0,11,0,0,0,11,0,0,0,6,1,0,5,1,0,1,0,11,0,3,0,0,6,3,8,0,6,1,0,0,0,49,1,0,48,0.8833,0,0,15
train,none,9553496,1,26,3,2,0,0,50,0,47,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,104,1,0,111,0,0,0,50
train,none,3858066,1,32,1,6,0,0,35,0,35,0,0,0,35,0,0,0,20,0,0,20,0,0,0,2,23,0,4,0,0,42,4,24,5,22,1,0,0,0,89,1,0,120,0.975,0,0,41
train,none,5845628,1,1,1,23,0,0,22,2,21,1,0,0,21,0,0,0,1,0,0,0,0,1,1,14,21,0,0,0,2,44,12,8,23,8,1,0,0,0,35,1,0,88,0.3333,0,0,24
train,none,7190715,2,2,1,2,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,4,0,0,0,1
train,none,3878622,2,12,1,19,1,1,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,5,2,8,0,0,0,0,10,1,8,5,0,0,0,41,2,0,58,1.2,0,3,16
train,none,8091719,1,10,2,12,0,0,11,0,10,0,1,0,11,0,0,0,1,0,0,1,0,0,1,0,10,9,3,0,0,0,2,8,0,5,3,0,0,0,56,17,0,78,0,0,0,19
train,none,8533230,1,7,4,6,0,0,6,0,5,0,1,0,6,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0,23,1,0,18,0.7,0,0,6
train,none,6443200,1,1,3,6,-1,-1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,3,1,1,1,5,8,0,5,3,0,0,0,21,1,0,18,0,0,0,6
train,none,7074847,2,1,3,3,0,0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,6,0,1,0,1,1,0,0,0,8,8,0,13,0,0,0,5
train,none,8511088,3,6,1,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,5,0,0,0,5
train,none,7037560,1,14,1,109,0,0,38,2,33,2,2,1,36,0,0,0,53,7,0,1,51,1,7,101,34,25,108,19,52,390,280,342,171,155,13,3,1,0,350,1,0,1237,0.951,0,40,448
train,none,7738164,1,4,1,11,0,0,6,1,5,1,0,0,5,0,0,0,3,1,0,3,0,0,1,0,5,1,0,0,0,3,1,3,0,3,1,0,1,0,28,1,0,23,0.8,0,0,6
train,none,8501968,1,13,2,15,-1,-1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,4,0,1,1,0,19,0,7,11,6,2,0,0,0,52,17,6,31,0,0,0,6
train,none,5164165,2,2,1,7,0,0,9,0,9,0,0,0,9,0,0,0,3,1,0,3,0,0,1,4,10,0,5,0,0,5,3,11,6,7,1,0,0,0,35,9,0,52,1.125,0,2,16
train,none,4498078,3,6,1,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,0,4,0,0,0,4
train,none,4458068,1,2,1,17,0,0,1,1,1,0,0,0,2,0,0,0,25,25,24,1,0,0,25,0,1,2,5,0,0,24,8,43,3,33,5,0,2,0,80,1,0,67,1.25,0,0,18
train,none,5866628,1,10,2,11,0,0,4,1,3,0,1,0,4,0,0,0,2,1,1,1,0,0,1,1,1,0,1,0,0,3,3,7,1,7,1,0,0,0,49,17,0,22,1,0,0,5
train,none,3954827,1,2,2,0,0,0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,47,1,0,12,0.3333,0,0,4
train,none,6923657,2,3,1,1,0,0,2,0,2,0,0,0,2,0,0,0,2,0,1,1,0,0,0,1,3,0,1,0,0,2,0,5,0,2,1,0,0,0,8,8,0,21,2,0,1,7
train,none,6416620,1,4,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,6,0,0,0,2
train,none,8502684,1,11,3,12,0,0,8,0,8,0,0,0,8,0,0,0,5,1,1,4,0,0,1,1,7,0,0,0,0,9,1,3,2,7,1,0,0,0,58,1,0,30,0.9429,0,0,9
train,none,4994693,1,9,1,16,0,0,3,0,3,0,0,0,3,0,0,0,5,0,0,4,1,0,3,0,3,0,1,1,0,11,0,6,0,6,1,0,0,0,47,1,3,25,0.4,0,0,4
train,none,9161787,1,15,4,25,0,0,8,0,6,0,2,0,8,0,0,0,7,0,0,6,1,0,7,4,7,0,5,0,8,0,0,41,0,14,3,0,0,0,73,1,0,64,0.6327,0,0,18
train,none,6710734,3,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,2,0,0,0,2
train,none,6634928,2,2,3,2,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,7,10,0,9,1.5,0,1,3
