parts,label,sample_id,constructor,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
train,none,7111061,0,4,1,5,22,0,3,0,5,1,1,0,0,0,0,4,1,3,0,0,2,0,41,2,0,0
train,none,7113719,0,4,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,9,0,1
train,none,7114027,0,1,3,3,14,1,2,2,3,0,0,1,0,0,0,0,0,3,0,2,0,0,31,9,0,1
train,none,7114490,0,4,3,6,9,0,0,2,6,1,1,0,1,0,0,0,0,1,0,2,0,0,94,1,0,1
test,none,7115420,0,4,2,2,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1,0,1
train,none,7117242,1,1,6,0,22,0,4,1,0,0,0,1,1,0,1,3,6,11,2,2,0,0,55,1,0,1
test,none,7119679,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,1
train,none,7120110,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1
test,none,7121075,0,4,1,4,3,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0
train,none,7131047,0,2,4,3,13,4,1,1,3,0,0,0,3,0,0,0,0,1,0,1,0,0,13,1,0,0
train,none,7136727,0,2,1,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
train,none,7137322,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0
train,none,7138422,1,3,1,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
test,none,7141052,0,2,7,7,17,3,4,1,7,0,0,0,2,1,0,1,0,4,0,2,0,0,18,10,0,0
train,none,7141504,0,6,2,1,6,0,0,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,15,1,0,0
train,none,7142098,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
train,none,7144792,1,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,1,0,0
test,none,7155736,0,2,1,1,3,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0
train,none,7156185,0,2,2,0,7,1,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,15,1,0,1
train,none,7156819,0,1,1,1,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0
train,none,7158488,0,2,2,2,8,2,1,0,2,1,7,0,0,0,0,0,4,2,1,1,0,0,14,16,0,0
train,major,7201768,0,15,6,6,31,2,7,2,6,0,0,0,3,0,2,1,0,8,0,1,2,0,23,1,1,0
train,none,7164951,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1
train,none,7168092,0,4,1,4,8,0,4,2,4,0,0,0,0,0,0,3,0,4,0,0,0,0,26,1,0,1
train,none,7172860,0,2,3,3,5,0,0,2,3,0,0,0,1,0,0,1,0,0,0,1,0,0,7,1,0,0
train,none,7180104,0,4,7,9,24,1,3,4,9,3,2,0,1,1,0,2,0,4,1,1,0,0,45,2,0,1
train,minor,8622582,0,15,12,14,31,11,0,1,14,9,15,0,1,1,0,2,0,0,2,2,0,0,40,1,0,1
test,none,7185831,0,2,1,6,6,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,1
train,none,7186067,0,1,1,1,5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0
test,none,7186496,0,2,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0,1
train,none,7187010,0,1,1,2,5,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1,0,1
train,none,7195523,0,1,1,2,5,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1,0,1
train,none,7196750,0,2,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0
train,none,7196784,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
train,none,7197017,0,2,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0
train,none,7197198,0,4,2,8,11,0,2,2,8,0,0,1,0,0,0,2,0,2,0,1,0,0,62,10,0,1
train,none,7197234,0,1,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0
train,major,5602164,0,13,1,24,31,0,10,0,24,0,0,0,0,2,0,9,22,12,0,2,0,0,34,1,0,0
train,none,7198476,0,2,2,6,12,0,2,1,6,2,2,0,0,1,0,1,0,3,0,1,0,0,13,1,1,0
test,none,7198785,0,2,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0
train,major,5950764,0,10,3,28,31,0,15,1,28,0,0,0,0,1,0,4,1,15,2,2,0,1,56,2,3,1
train,none,7204338,0,1,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0
train,none,7204508,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0
train,none,7204833,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0
train,none,7205348,0,1,1,2,5,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,29,1,0,1
train,none,7205422,0,1,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0
train,minor,5894091,0,9,12,9,31,5,9,1,9,0,0,1,5,0,0,0,0,10,0,4,0,0,26,1,0,0
train,none,7205731,0,1,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0
train,none,7205803,0,3,3,2,7,2,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,0,11,2,0,0
train,none,7207168,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
train,none,7207869,0,1,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0
train,none,7209681,0,6,1,1,3,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22,1,0,1
train,none,7210387,0,2,2,3,6,0,1,2,3,2,1,0,0,0,0,0,0,1,0,1,0,0,30,1,0,1
test,none,7211250,0,8,1,8,12,1,2,5,8,1,1,0,0,0,0,2,0,2,0,0,0,0,15,2,0,0
train,none,7214745,0,1,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,2,0,0
test,none,7215246,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,5,1,0,0
train,none,7218982,0,1,1,1,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0
train,none,7221713,0,1,4,3,11,1,1,0,3,0,0,0,1,0,0,0,0,2,0,1,0,0,8,1,0,0
train,none,7222257,0,3,2,3,7,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0
train,none,7225000,0,3,2,1,4,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,1,0,0
train,none,7228404,0,5,1,14,5,1,5,0,14,1,1,0,0,0,0,2,0,2,0,0,0,5,13,1,0,0
test,none,7229219,0,3,1,1,4,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,17,0,0
train,none,7229362,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
train,none,7231342,0,3,2,3,6,2,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,9,4,0,1
train,minor,5625012,0,4,7,7,31,1,6,4,7,0,0,0,1,0,0,11,1,8,2,3,0,0,24,1,0,0
train,none,7231995,0,3,1,1,3,1,0,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,23,12,0,0
train,none,7232869,1,1,1,2,8,0,0,5,2,0,0,0,0,0,0,0,0,6,0,0,0,0,12,1,0,0
train,none,7233373,0,1,2,1,6,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,5,4,0,0
train,none,7233796,0,2,4,2,10,3,1,3,2,0,0,0,2,0,0,0,1,1,0,1,0,0,8,36,0,0
train,none,7234731,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,0,1
train,none,7236664,0,3,5,10,23,3,6,2,10,2,2,0,2,1,0,4,0,6,2,2,0,0,32,2,0,0
train,none,7238349,0,4,5,10,19,3,1,1,10,0,0,0,1,0,0,1,0,1,0,1,0,0,25,1,0,0
train,none,7245995,0,6,3,10,16,0,2,0,10,2,6,0,0,0,0,0,0,4,0,1,1,0,15,1,0,0
test,none,7246708,0,1,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,9,41,0,0
train,none,7248409,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,14,4,0,1
train,none,7254402,0,0,3,8,18,2,2,3,8,0,0,0,0,1,0,4,0,2,0,2,0,0,14,9,0,0
train,none,7255045,0,1,2,1,3,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,25,9,0,1
train,none,7255679,0,2,6,12,23,0,2,1,12,2,2,1,1,1,0,6,1,3,3,3,0,0,27,2,0,0
train,none,7257899,0,6,3,6,7,2,3,2,6,1,1,0,1,0,0,0,3,3,0,1,0,0,16,1,0,0
train,none,7267070,0,0,3,5,5,2,1,0,5,0,0,1,0,0,0,1,0,1,0,2,0,0,7,0,0,0
train,none,7268054,0,1,2,0,15,2,0,1,0,0,0,0,1,0,0,0,15,7,0,1,0,0,5,10,0,0
test,none,7268641,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
train,none,7270024,0,6,1,1,3,0,0,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
train,none,7272514,0,3,1,2,3,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0
train,none,7272610,0,0,5,1,12,3,0,2,1,0,0,0,0,0,0,0,1,0,3,1,0,0,5,1,0,0
train,none,7273013,0,4,2,5,11,1,4,1,5,0,0,1,0,0,0,1,1,4,0,1,0,0,20,2,0,0
train,none,7273237,1,2,2,8,9,0,0,2,8,0,0,0,0,0,0,0,0,7,0,0,0,0,16,0,0,0
train,none,7273316,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,1
train,none,7273813,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0
train,none,7274045,0,3,2,5,7,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,0,10,1,0,0
train,none,7276259,0,1,5,4,11,1,0,1,4,2,1,0,4,0,0,1,2,1,1,1,0,0,27,20,0,0
test,none,7277838,0,2,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0
train,none,7278060,1,2,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,1,0,0
test,none,7279538,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0
train,none,7279934,0,2,2,3,7,1,0,1,3,0,0,0,1,0,0,1,0,0,0,1,0,0,20,1,0,1
train,none,7284429,0,3,1,1,3,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0
train,none,7284688,0,1,2,3,7,0,0,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,37,2,0,1
train,none,7287653,0,3,4,7,19,0,3,3,7,0,0,2,0,0,0,0,0,3,0,1,0,0,28,9,0,1
test,minor,5232497,0,2,11,17,31,0,4,1,17,3,6,3,3,0,0,4,0,4,1,4,0,0,39,1,2,0
train,none,7291569,0,3,2,5,11,2,2,4,5,2,1,0,1,0,0,4,0,2,3,1,0,0,20,1,0,0
test,none,7294182,0,0,2,5,11,2,2,0,5,0,0,0,0,0,0,1,3,3,1,1,0,0,6,2,0,0
train,none,7294422,1,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,14,1,0,1
train,none,7294667,0,2,2,3,9,2,1,1,3,0,0,0,0,1,0,0,0,1,0,1,0,0,12,2,0,0
train,none,7294676,0,1,3,1,9,3,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,8,1,0,0
train,none,7294696,0,4,1,3,6,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,13,1,0,0
train,none,7294753,0,2,1,1,4,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,4,0,0
train,none,7294889,0,1,1,6,5,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0
train,none,7298896,0,3,2,3,12,1,1,1,3,1,3,0,0,1,0,1,0,0,0,2,0,1,13,1,0,0
train,none,7301073,1,4,1,4,5,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0,0
test,none,7306229,0,3,2,3,9,0,0,1,3,1,1,0,1,0,0,0,0,1,0,1,0,0,11,1,0,0
train,none,7306360,0,5,2,6,9,1,1,2,6,1,1,0,0,1,0,1,0,1,1,1,0,0,20,2,0,0
test,none,7313745,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
train,none,7320020,1,1,1,1,7,0,0,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,11,1,0,0
train,none,7320330,1,3,1,2,7,0,0,5,2,0,0,0,0,0,0,1,0,3,1,0,0,0,39,1,0,1
test,none,7323707,0,5,3,4,9,2,1,1,4,0,0,1,0,0,0,0,0,1,0,2,0,0,13,1,0,0
train,none,7325700,0,2,1,1,4,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,24,1,0,1
train,none,7332512,0,4,3,1,7,2,1,2,1,0,0,0,0,0,1,0,1,1,0,1,0,0,12,1,0,0
test,none,7337150,0,7,1,3,17,1,3,0,3,0,0,0,0,0,0,2,0,3,0,0,2,0,36,1,0,0
train,none,7337628,0,0,2,0,7,1,2,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,5,10,0,0
train,none,7341500,0,1,2,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,1,0,1
train,none,7343807,0,3,2,2,15,0,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,25,4,0,0
test,none,7344807,1,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0
train,minor,8148121,0,1,30,4,31,4,14,3,4,2,2,0,24,0,13,0,1,14,1,3,0,0,25,10,0,0
test,none,7349010,0,5,2,6,10,2,0,1,6,0,0,0,0,1,1,3,0,0,0,1,0,0,12,1,0,0
train,none,7353142,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
train,minor,8389037,0,8,7,10,30,1,9,3,10,1,2,0,0,0,0,16,3,10,3,2,0,0,62,4,0,0
test,none,7355862,0,1,1,2,5,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,9,1,0,1
train,none,7356604,0,2,1,1,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
train,none,7356682,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
test,minor,9158643,0,4,5,14,30,3,5,1,14,1,1,0,1,1,0,0,0,5,0,2,0,0,22,1,0,0
train,none,7357164,0,2,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
train,none,7357208,1,0,2,0,8,0,0,2,0,0,0,0,1,0,0,1,0,2,0,1,0,0,19,1,0,1
train,none,7357470,1,2,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
test,none,7358328,0,5,1,5,13,0,4,0,5,1,1,0,0,0,0,8,0,4,0,0,0,0,23,1,0,0
train,none,7359431,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
train,none,7360627,0,3,1,5,7,1,0,2,5,2,3,0,0,0,0,2,0,0,0,0,0,0,14,1,0,0
test,none,7372565,0,2,3,2,12,1,1,0,2,0,0,0,1,1,0,1,0,2,1,2,0,0,16,2,0,0
train,none,7373719,0,3,1,2,9,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,6,2,0,0
test,none,7373962,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0
train,none,7374061,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0
train,none,7374084,1,2,1,1,4,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,0,0
train,none,7374308,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0
test,none,7375322,0,4,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
train,none,7375581,0,1,2,4,7,2,1,1,4,0,0,0,0,0,0,1,0,1,0,1,0,0,5,2,0,0
train,none,7377189,0,2,6,10,17,4,3,4,10,0,0,1,1,0,0,1,0,3,0,2,0,0,16,10,0,0
train,none,7377589,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
train,none,7378490,0,9,6,16,22,1,5,1,16,5,3,1,1,0,1,3,2,5,1,1,0,0,35,4,1,0
train,none,7379441,1,0,1,1,7,0,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,15,0,0,1
test,none,7379790,0,2,5,9,17,5,3,1,9,0,0,0,2,0,0,0,0,2,0,1,0,1,11,1,0,0
train,none,7385102,0,3,3,5,12,0,1,2,5,1,1,1,1,0,0,4,0,1,0,2,0,0,19,2,0,0
train,none,7385364,0,2,3,3,5,1,2,1,3,0,0,0,2,0,2,1,0,2,0,0,0,0,9,2,0,0
train,none,7385876,0,6,1,1,6,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,10,1,0,0
test,none,7386739,0,1,1,1,5,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,5,2,0,0
train,none,7388482,0,2,2,5,9,1,0,1,5,3,1,0,0,0,0,0,1,3,0,1,0,0,10,4,0,0
train,none,7389374,0,5,2,2,8,1,2,2,2,0,0,0,1,0,0,0,1,3,0,1,0,0,14,1,0,0
test,none,7391660,0,0,1,4,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,1
test,none,7399310,0,3,2,0,8,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,20,0,0,0
train,none,7400506,0,3,2,4,11,2,1,2,4,2,1,0,1,0,0,0,2,1,1,1,0,0,12,1,0,0
test,none,7402299,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
train,none,7403028,0,3,3,4,8,0,0,1,4,0,0,0,2,0,0,1,0,0,0,1,0,0,6,1,0,0
train,none,7404871,0,2,1,1,3,1,0,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0
test,none,7409026,0,6,1,7,4,1,2,1,7,1,1,0,0,0,0,0,0,1,0,0,0,1,30,4,0,1
train,none,7409821,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
train,none,7410446,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,1,0,1
test,none,7410586,0,9,1,4,6,0,3,4,4,0,0,0,0,0,1,0,0,3,0,0,0,0,23,1,0,0
train,none,7413911,0,3,5,5,10,3,1,0,5,0,0,0,2,0,1,0,1,1,0,1,0,0,13,2,0,0
train,none,7416098,0,1,1,3,4,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,9,2,0,1
train,none,7416545,0,1,3,3,8,2,0,1,3,0,0,1,0,0,0,0,0,0,0,2,0,0,27,9,0,1
test,none,7420655,0,0,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0
train,none,7422066,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
train,none,7424019,1,2,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,4,0,0
train,none,7424164,0,9,1,7,7,1,3,2,7,2,1,0,0,0,0,0,0,3,0,0,0,0,21,1,0,0
test,none,7426271,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
train,major,4532155,0,1,8,13,30,1,10,1,13,0,0,1,3,0,1,4,7,14,5,3,0,0,30,34,0,0
train,none,7436139,0,3,1,1,9,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,10,0,0
train,none,7440963,0,3,3,2,14,1,2,0,2,1,2,1,1,0,0,2,4,5,2,2,0,0,15,2,0,0
train,none,7445434,1,2,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,1,0,0
train,none,7448715,0,4,4,5,18,0,1,0,5,0,0,1,3,0,0,2,1,4,1,2,0,0,23,1,1,0
train,none,7451069,0,10,3,9,9,1,3,5,9,1,1,0,0,0,0,1,0,4,0,1,0,0,28,1,0,0
train,none,7451343,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0
train,none,7451699,0,2,2,1,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,7,1,0,0
train,none,7451785,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,0,0
train,none,7454233,0,4,2,1,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,10,0,0
train,none,7454470,0,7,4,5,20,2,0,2,5,1,4,0,0,1,0,0,0,0,0,3,0,0,11,0,0,0
train,none,7458584,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
train,none,7465317,0,1,3,4,21,1,1,2,4,0,0,2,0,0,0,1,2,3,0,2,0,0,11,9,0,0
train,none,7467151,0,4,5,7,21,2,8,2,7,1,1,2,1,0,0,0,5,9,1,3,0,0,23,10,0,0
train,none,7469146,1,1,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,1
train,none,7473205,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
train,none,7475455,0,8,2,7,10,0,2,2,7,1,2,0,1,0,0,0,0,2,0,1,0,0,13,1,0,0
train,none,7476486,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0
train,none,7478016,0,3,2,6,8,2,0,0,6,4,2,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0
train,none,7483452,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
train,none,7483476,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
train,none,7483890,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
train,none,7484147,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0
test,none,7485370,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
train,none,7486125,0,2,1,1,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0
test,none,7491946,1,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,2,0,0
train,none,7492060,0,3,3,4,8,2,2,0,4,0,0,0,1,0,0,0,0,2,0,1,0,0,11,1,0,0
train,minor,6633402,0,1,3,4,30,1,0,1,4,1,2,0,1,0,0,0,0,0,0,1,1,0,43,2,0,1
train,none,7495599,0,3,1,2,3,1,0,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
train,none,7495736,0,4,1,4,5,1,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,13,9,0,0
train,none,7496080,0,7,1,8,4,1,1,1,8,0,0,0,0,0,0,1,0,0,0,0,0,1,7,1,0,0
train,none,7496171,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,0,1
train,none,7496459,0,3,3,9,14,1,1,2,9,5,1,0,0,1,0,2,0,1,0,2,0,0,19,1,0,0
train,none,7501278,1,2,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,0,0
train,none,7501823,0,0,1,4,4,1,1,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,5,1,0,0
train,none,7502933,0,0,1,6,9,0,3,2,6,0,0,0,0,0,0,0,1,3,0,0,0,0,18,10,0,0
test,none,7504433,0,3,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
train,none,7513487,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0
train,none,7513758,0,2,2,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,9,0,0
train,none,7515654,0,2,1,1,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0
test,none,7517076,0,2,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
train,none,7518556,0,1,2,2,6,2,0,1,2,1,8,0,0,0,1,0,0,0,0,1,0,0,8,9,0,0
train,none,7520782,0,4,2,2,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0
train,none,7522826,0,3,2,5,11,1,2,0,5,0,0,0,0,0,1,0,0,2,0,1,0,0,13,4,0,0
train,none,7523131,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
train,none,7525975,0,2,7,9,23,2,3,1,9,0,0,1,1,0,0,5,0,5,0,2,0,0,41,0,0,1
train,none,7526716,0,3,1,1,3,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21,4,0,1
train,none,7528643,1,3,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0
test,none,7530504,0,3,1,3,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,1
train,none,7533683,0,0,2,1,6,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,27,4,1,1
train,none,7533998,0,2,3,0,8,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,8,1,0,0
train,none,7538101,0,3,1,1,3,1,0,4,1,1,7,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1
train,none,7539445,0,4,4,6,17,3,2,0,6,0,0,1,2,0,0,0,0,3,0,2,0,0,11,1,0,0
train,none,7539853,0,0,1,2,4,1,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,10,9,0,0
train,none,7540312,0,2,1,3,5,1,2,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,6,1,0,0
train,none,7540579,0,0,1,6,5,1,3,0,6,0,0,0,0,0,0,0,4,2,0,0,0,1,4,9,0,0
